 ,Area,Mean,Min,Max
1106,3688.889,255,255,255
1107,133.333,255,255,255
1108,2266.667,255,255,255
1109,355.556,255,255,255
1110,10711.111,255,255,255
1111,4311.111,255,255,255
1112,3377.778,255,255,255
1113,44.444,255,255,255
1114,7244.444,255,255,255
1115,4533.333,255,255,255
1116,50711.111,255,255,255
1117,577.778,255,255,255
1118,800.000,255,255,255
1119,4088.889,255,255,255
1120,4577.778,255,255,255
1121,1377.778,255,255,255
1122,1688.889,255,255,255
1123,622.222,255,255,255
1124,755.556,255,255,255
1125,88.889,255,255,255
1126,11377.778,255,255,255
1127,844.444,255,255,255
1128,2177.778,255,255,255
1129,10666.667,255,255,255
1130,2533.333,255,255,255
1131,8311.111,255,255,255
1132,44.444,255,255,255
1133,88.889,255,255,255
1134,977.778,255,255,255
1135,44.444,255,255,255
1136,5511.111,255,255,255
1137,1111.111,255,255,255
1138,6177.778,255,255,255
1139,2400.000,255,255,255
1140,3911.111,255,255,255
1141,400.000,255,255,255
1142,3244.444,255,255,255
1143,1644.444,255,255,255
1144,311.111,255,255,255
1145,1511.111,255,255,255
1146,1688.889,255,255,255
1147,355.556,255,255,255
1148,3911.111,255,255,255
1149,5688.889,255,255,255
1150,1955.556,255,255,255
1151,3333.333,255,255,255
1152,1022.222,255,255,255
1153,533.333,255,255,255
1154,577.778,255,255,255
1155,1466.667,255,255,255
1156,533.333,255,255,255
1157,2977.778,255,255,255
1158,577.778,255,255,255
1159,2400.000,255,255,255
1160,177.778,255,255,255
1161,488.889,255,255,255
1162,133.333,255,255,255
1163,1822.222,255,255,255
1164,15200.000,255,255,255
1165,177.778,255,255,255
1166,1377.778,255,255,255
1167,711.111,255,255,255
1168,17733.333,255,255,255
1169,3022.222,255,255,255
1170,933.333,255,255,255
1171,5866.667,255,255,255
1172,5466.667,255,255,255
1173,44.444,255,255,255
1174,2622.222,255,255,255
1175,13644.444,255,255,255
1176,4800.000,255,255,255
1177,800.000,255,255,255
1178,311.111,255,255,255
1179,1155.556,255,255,255
1180,800.000,255,255,255
1181,3733.333,255,255,255
1182,888.889,255,255,255
1183,44.444,255,255,255
1184,11022.222,255,255,255
1185,44.444,255,255,255
1186,44.444,255,255,255
1187,3866.667,255,255,255
1188,311.111,255,255,255
1189,15644.444,255,255,255
1190,15777.778,255,255,255
1191,444.444,255,255,255
1192,355.556,255,255,255
1193,533.333,255,255,255
1194,1911.111,255,255,255
1195,2933.333,255,255,255
1196,133.333,255,255,255
1197,2088.889,255,255,255
1198,13955.556,255,255,255
1199,311.111,255,255,255
1200,2577.778,255,255,255
1201,44.444,255,255,255
1202,1377.778,255,255,255
1203,222.222,255,255,255
