 ,Area,Mean,Min,Max
677,133.333,255,255,255
678,1244.444,255,255,255
679,3733.333,255,255,255
680,88.889,255,255,255
681,3822.222,255,255,255
682,666.667,255,255,255
683,1200.000,255,255,255
684,8666.667,255,255,255
685,44.444,255,255,255
686,177.778,255,255,255
687,933.333,255,255,255
688,88.889,255,255,255
689,222.222,255,255,255
690,711.111,255,255,255
691,3333.333,255,255,255
692,29288.889,255,255,255
693,25911.111,255,255,255
694,666.667,255,255,255
695,44.444,255,255,255
696,1377.778,255,255,255
697,1155.556,255,255,255
698,44.444,255,255,255
699,977.778,255,255,255
700,2711.111,255,255,255
701,1644.444,255,255,255
702,2755.556,255,255,255
703,3022.222,255,255,255
704,2933.333,255,255,255
705,1377.778,255,255,255
706,44.444,255,255,255
707,177.778,255,255,255
708,2755.556,255,255,255
709,3777.778,255,255,255
710,577.778,255,255,255
711,44.444,255,255,255
712,2044.444,255,255,255
713,1777.778,255,255,255
714,4533.333,255,255,255
715,400.000,255,255,255
716,7377.778,255,255,255
717,4222.222,255,255,255
718,1111.111,255,255,255
719,1466.667,255,255,255
720,488.889,255,255,255
